chainId,route,profile,amountIn,grossOutput,commission,commissionBps,netOutput,gasUnits,minimumReceived,priceImpactBps,liquidityUsd,hopCount,qualityStatus,warnings,selectedProvider,wrapper,feeTier,quotedAt
"1","CRV→WETH","normal","50","0.005643970263676488","0.000011287940527352","20","0.005632682323149136","88346","0.005604518911533391","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","10000","2026-07-21T00:42:00.720Z"
"1","CRV→WETH","large","200","0.022542406442645239","0.00004508481288529","20","0.022497321629759949","87723","0.02238483502161115","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→COMP","small","0.001","0.111772476620491688","0.000223544953240983","20","0.111548931667250705","93900","0.110991187008914452","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→COMP","normal","0.01","1.114374340962136851","0.002228748681924273","20","1.112145592280212578","93900","1.106584864318811516","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→COMP","large","0.1","11.00436684477945451","0.022008733689558909","20","10.982358111089895601","124075","10.927446320534446123","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","COMP→WETH","small","0.1","0.00088875272578675","0.000001777505451573","20","0.000886975220335177","87510","0.000882540344233502","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","COMP→WETH","normal","0.5","0.004438474904102027","0.000008876949808204","20","0.004429597954293823","88508","0.004407449964522354","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","COMP→WETH","large","2","0.017675015223817975","0.000035350030447635","20","0.01763966519337034","88478","0.017551466867403489","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ENS","small","0.001","0.417409814019874468","0.000834819628039748","20","0.41657499439183472","94326","0.414492119419875547","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","10000","2026-07-21T00:42:00.720Z"
"1","WETH→ENS","normal","0.01","4.169382178141922515","0.008338764356283845","20","4.16104341378563867","94355","4.140238196716710477","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ENS","large","0.1","41.643009022494915768","0.083286018044989831","20","41.559723004449925937","93659","41.351924389427676308","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ENS→WETH","small","1","0.002383667344126376","0.000004767334688252","20","0.002378900009438124","87501","0.002367005509390934","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ENS→WETH","normal","5","0.011916791406183039","0.000023833582812366","20","0.011892957823370673","88527","0.01183349303425382","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ENS→WETH","large","25","0.059545354204711008","0.000119090708409422","20","0.059426263496301586","88845","0.059129132178820079","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ONDO","small","0.001","5.29745401087973757","0.010594908021759475","20","5.286859102857978095","90082","5.260424807343688205","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ONDO","normal","0.01","52.973865770057925956","0.105947731540115851","20","52.867918038517810105","99065","52.603578448325221055","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ONDO","large","0.1","529.671233267817586726","1.059342466535635173","20","528.611890801281951553","99079","525.968831347275541796","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ONDO→WETH","small","5","0.000938192449640107","0.00000187638489928","20","0.000936316064740827","79554","0.000931634484417123","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ONDO→WETH","normal","25","0.004690937274037639","0.000009381874548075","20","0.004681555399489564","79856","0.004658147622492117","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ONDO→WETH","large","100","0.018763374493180316","0.00003752674898636","20","0.018725847744193956","79850","0.018632218505472987","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ENA","small","0.001","22.960351189996013841","0.045920702379992027","20","22.914430487616021814","85329","22.799858335177941705","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","500","2026-07-21T00:42:00.720Z"
"1","WETH→ENA","normal","0.01","228.800143266758188837","0.457600286533516377","20","228.34254298022467246","79112","227.200830265323549098","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→ENA","large","0.1","2287.820005390320400248","4.5756400107806408","20","2283.244365379539759448","87789","2271.828143552642060651","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ENA→WETH","small","20","0.000869558928974118","0.000001739117857948","20","0.00086781981111617","85831","0.00086348071206059","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","500","2026-07-21T00:42:00.720Z"
"1","ENA→WETH","normal","100","0.004344387249332942","0.000008688774498665","20","0.004335698474834277","79869","0.004314019982460106","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","ENA→WETH","large","500","0.021721602645717359","0.000043443205291434","20","0.021678159440425925","79869","0.021569768643223796","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→MANA","small","0.001","27.27121402556889542","0.05454242805113779","20","27.21667159751775763","90623","27.080588239530168842","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→MANA","normal","0.01","272.0152784374377298","0.544030556874875459","20","271.471247880562854341","90647","270.11389164116004007","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","WETH→MANA","large","0.1","2652.376558872646606767","5.304753117745293213","20","2647.071805754901313554","90637","2633.836446726126806987","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","MANA→WETH","small","20","0.000728621230391083","0.000001457242460782","20","0.000727163987930301","88429","0.00072352816799065","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","MANA→WETH","normal","100","0.003640076368069897","0.000007280152736139","20","0.003632796215333758","88417","0.00361463223425709","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"1","MANA→WETH","large","500","0.018125013635379857","0.000036250027270759","20","0.018088763608109098","88433","0.017998319790068553","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","uniswap-v3-wrapper-v3","0xa7702Ce9267567fd811B39C886CdABeC6eB249fc","3000","2026-07-21T00:42:00.720Z"
"56","BNB→USDT","small","0.01","5.734985679295427012","0.028674928396477135","50","5.706310750898949877","91141","5.677779197144455128","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→USDT","normal","0.1","57.34983123074803064","0.286749156153740153","50","57.063082074594290487","91141","56.777766664221319035","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→USDT","large","1","573.495756099389359282","2.867478780496946796","50","570.628277318892412486","91141","567.775135932297950424","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","USDT→BNB","small","5","0.00871687295822892","0.000043584364791144","50","0.008673288593437776","115735","0.008629922150470588","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","USDT→BNB","normal","25","0.043584329398989349","0.000217921646994946","50","0.043366407751994403","115735","0.043149575713234431","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","USDT→BNB","large","250","0.435839312412033983","0.002179196562060169","50","0.433660115849973814","115755","0.431491815270723945","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","BNB→USDC","small","0.01","5.731509500345607749","0.028657547501728038","50","5.702851952843879711","122985","5.674337693079660313","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→USDC","normal","0.1","57.314898214033310252","0.286574491070166551","50","57.028323722963143701","122985","56.743182104348327983","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→USDC","large","1","573.129308348879092636","2.865646541744395463","50","570.263661807134697173","165260","567.412343498099023688","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","USDC→BNB","small","5","0.008722399698700446","0.000043611998493502","50","0.008678787700206944","123413","0.00863539376170591","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","USDC→BNB","normal","25","0.043610200785290262","0.000218051003926451","50","0.043392149781363811","132116","0.043175189032456992","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","USDC→BNB","large","250","0.436090611659070893","0.002180453058295354","50","0.433910158600775539","165708","0.431740607807771662","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→BTCB","small","0.01","0.000087550782602803","0.000000437753913014","50","0.000087113028689789","114731","0.000086677463546341","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→BTCB","normal","0.1","0.000875498733920849","0.000004377493669604","50","0.000871121240251245","115747","0.000866765634049989","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","BNB→BTCB","large","1","0.008754935475409252","0.000043774677377046","50","0.008711160798032206","115741","0.008667604994042045","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","BTCB→BNB","small","0.01","1.141801875326368646","0.005709009376631843","50","1.136092865949736803","124918","1.130412401619988119","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BTCB→BNB","normal","0.1","11.409776967532508227","0.057048884837662541","50","11.352728082694845686","124173","11.295964442281371458","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","BTCB→BNB","large","1","114.020663964194258485","0.570103319820971292","50","113.450560644373287193","165254","112.883307841151420758","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","BNB→CAKE","small","0.01","4.083660934127359794","0.020418304670636798","50","4.063242629456722996","95342","4.042926416309439382","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→CAKE","normal","0.1","40.812682286924116756","0.204063411434620583","50","40.608618875489496173","113008","40.405575781112048693","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","BNB→CAKE","large","1","408.102849466963672756","2.040514247334818363","50","406.062335219628854393","120715","404.032023543530710122","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","CAKE→BNB","small","0.01","0.000024480601231295","0.000000122403006156","50","0.000024358198225139","86753","0.000024236407234014","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","CAKE→BNB","normal","0.1","0.000244805499556844","0.000001224027497784","50","0.00024358147205906","86753","0.000242363564698765","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","CAKE→BNB","large","1","0.002448003721139179","0.000012240018605695","50","0.002435763702533484","95464","0.002423584884020817","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→ETH","small","0.01","0.002994900177053993","0.000014974500885269","50","0.002979925676168724","112466","0.002965026047787881","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","2500","2026-07-21T00:42:00.720Z"
"56","BNB→ETH","normal","0.1","0.029946655476225494","0.000149733277381127","50","0.029796922198844367","123420","0.029647937587850146","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","BNB→ETH","large","1","0.299438141478177604","0.001497190707390888","50","0.297940950770786716","124462","0.296451246016932783","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","ETH→BNB","small","0.001","0.003338526359382089","0.00001669263179691","50","0.003321833727585179","116158","0.003305224558947254","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","ETH→BNB","normal","0.01","0.03338504003557146","0.000166925200177857","50","0.033218114835393603","116158","0.033052024261216635","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","ETH→BNB","large","0.1","0.333828046177378708","0.001669140230886893","50","0.332158905946491815","124875","0.330498111416759356","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","100","2026-07-21T00:42:00.720Z"
"56","CAKE→USDT","small","0.01","0.014042619713580528","0.000070213098567902","50","0.013972406615012626","113584","0.013902544581937563","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","CAKE→USDT","normal","0.1","0.140426056423496807","0.000702130282117484","50","0.139723926141379323","113584","0.139025306510672427","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","CAKE→USDT","large","1","1.404246493159218012","0.00702123246579609","50","1.397225260693421922","113584","1.390239134389954813","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","500","2026-07-21T00:42:00.720Z"
"56","USDT→CAKE","small","5","3.557447887708591185","0.017787239438542955","50","3.53966064827004823","115285","3.521962345028697989","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","2500","2026-07-21T00:42:00.720Z"
"56","USDT→CAKE","normal","25","17.78717708960714429","0.088935885448035721","50","17.698241204159108569","115587","17.609749998138313027","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","2500","2026-07-21T00:42:00.720Z"
"56","USDT→CAKE","large","250","177.864756941969094183","0.88932378470984547","50","176.975433157259248713","115613","176.09055599147295247","","","1","UNKNOWN_DATA","NO_PRICE_IMPACT_DATA","pancakeswap-v3-wrapper-v2","0x22B1FE0ba0E451707A675CC0AC19162A83E2c3a6","2500","2026-07-21T00:42:00.720Z"
